nombre,precio_normal,precio_app,precio_tarjeta,imagen_url,detalle_url,categoria,url_base,tienda
Libberafex 180mg Tableta Recubierta CAJA 10 UN,"52,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/069915X.jpg,/producto/libberafex-180mg-tableta-recubierta/069915,salud,http://mifarma.com.pe,mifarma
"Sulfametoxazol + Trimetoprima + Sulfoguayacolato Potásico NF (53,33mg + 10,66mg + 16,66mg)/ml Suspensión Oral FRASCO 120 ML","15,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/069036X.jpg,/producto/sulfametoxazol-trimetoprima-sulfoguayacolato/069036,salud,http://mifarma.com.pe,mifarma
Mezyn 5mg Tableta Recubierta CAJA 30 UN,"98,70",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067901X.jpg,/producto/mezyn-5mg-tableta-recubierta/067901,salud,http://mifarma.com.pe,mifarma
Desloratadina 5mg Tableta Recubierta CAJA 100 UN,"28,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067846X.jpg,/producto/desloratadina-5mg-tableta-recubierta/067846,salud,http://mifarma.com.pe,mifarma
Ketalgesico 25mg Tableta Recubierta CAJA 20 UN,"83,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/071152X.jpg,/producto/ketalgesico-25mg-tableta-recubierta/071152,salud,http://mifarma.com.pe,mifarma
Cefalogen 500mg Polvo para Solución Inyectable UNIDAD 1 UN,"19,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/070089X.jpg,/producto/cefalogen-500mg-polvo-para-solucion-inyectable/070089,salud,http://mifarma.com.pe,mifarma
Metilprednisolona 500mg Polvo para Solución Inyectable CAJA 1 UN,"66,20",,,,/producto/metilprednisolona-500mg-polvo-para-solucion-inyectable-vitalis/071327,salud,http://mifarma.com.pe,mifarma
Cefalexina 500mg Tableta Recubierta CAJA 100 UN,"35,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/070241X.jpg,/producto/cefalexina-500mg-tableta-recubierta/070241,salud,http://mifarma.com.pe,mifarma
Doxiciclina 100 mg Tableta Recubierta CAJA 100 UN,"31,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/068533X.jpg,/producto/doxiciclina-100-mg-tableta-recubierta/068533,salud,http://mifarma.com.pe,mifarma
Dextrometorfano 15mg / 5ml Jarabe FRASCO 120 ML,"4,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/068484X.jpg,/producto/dextrometorfano-15mg-5ml-jarabe/068484,salud,http://mifarma.com.pe,mifarma
Oxobroncol Pediátrico 28 mg/5 mL Jarabe FRASCO 100 ML,"17,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/069374X.jpg,/producto/oxoeli-pediatrico-28mg-5ml/069374,salud,http://mifarma.com.pe,mifarma
Oxobroncol Adulto 150mg/15ml Jarabe FRASCO 180 ML,"24,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/069371X.jpg,/producto/oxobroncol-adulto-150mg-15ml-jarabe/069371,salud,http://mifarma.com.pe,mifarma
Ventilair 10mg Tableta Recubierta CAJA 30 UN,"214,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/068604X.jpg,/producto/ventilair-10mg-tableta-recubierta/068604,salud,http://mifarma.com.pe,mifarma
Ventilair 5 5mg Tableta Masticable CAJA 30 UN,"150,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/068603X.jpg,/producto/ventilair-5-5mg-tableta-masticable/068603,salud,http://mifarma.com.pe,mifarma
Ventilair 4 4mg Tableta Masticable CAJA 30 UN,"164,70",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/068602X.jpg,/producto/ventilair-4-4mg-tableta-masticable/068602,salud,http://mifarma.com.pe,mifarma
Stoprimyn-PD 0.5mg/ml Solución para Pulverización Nasal CAJA 1 UN,"25,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/068507X.jpg,/producto/stoprimyn-pd-0-5mg-ml-solucion-para-pulverizacion-nasal/068507,salud,http://mifarma.com.pe,mifarma
Amikagram 500 mg/ 2 ml Solución Inyectable CAJA 1 UN,"28,70",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/426243X.jpg,/producto/amikagram-500mg-2ml-solucion-inyectable/426243,salud,http://mifarma.com.pe,mifarma
Tapsin Flu Caliente Día CAJA 30 UN,"76,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/070615X.jpg,/producto/tapsin-flu-caliente-dia/070615,salud,http://mifarma.com.pe,mifarma
Fenafex 180 mg Tableta Recubierta CAJA 10 UN,"39,00",,,,/producto/fenafex-180mg-tableta-recubierta/069772,salud,http://mifarma.com.pe,mifarma
Fexafex 120 mg Tableta Recubierta CAJA 10 UN,"41,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/069305X.jpg,/producto/fexafex-120mg-tableta-recubierta/069305,salud,http://mifarma.com.pe,mifarma
Edamacort 30 Tabletas CAJA 10 UN,"45,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/068508X.jpg,/producto/edamacort-30-tabletas/068508,salud,http://mifarma.com.pe,mifarma
Encicort B 3 mg/ml Solución para Pulverización Bucal FRASCO 20 ML,"30,70",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/068600X.jpg,/producto/encicort-b-3-mg-ml-pulverizacion-bucal/068600,salud,http://mifarma.com.pe,mifarma
Gloranta Bencidamina Clorhidrato 3 mg SOBRE 1 UN,"3,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/069712X.jpg,/producto/gloranta-bencidamina-clorhidrato-3-mg/069712,salud,http://mifarma.com.pe,mifarma
Cefaloxime 250 mg / 5 ml Gránulos para Suspensión Oral FRASCO 70 ML,"39,90",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/020182X.jpg,/producto/cefaloxime-250mg-5ml-granulos-para-suspension-oral/020182,salud,http://mifarma.com.pe,mifarma
Tapsin Plus Antigripal Día Comprimido Recubierto CAJA 25 SOBRE,"45,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/070072X.jpg,/producto/tapsin-plus-antigripal-dia-comprimido-recubierto/070072,salud,http://mifarma.com.pe,mifarma
Tapsin Instaflu Noche Comprimido Recubierto CAJA 25 SOBRE,"45,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/070071X.jpg,/producto/tapsin-instaflu-noche-comprimido-recubierto/070071,salud,http://mifarma.com.pe,mifarma
Rinexflu 180 mg Tableta recubierta CAJA 10 UN,"51,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/069832X.jpg,/producto/rinexflu-180-mg-tableta-recubierta/069832,salud,http://mifarma.com.pe,mifarma
Rinexflu 120 mg Tableta recubierta CAJA 10 UN,"44,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/069831X.jpg,/producto/rinexflu-120-mg-tableta-recubierta/069831,salud,http://mifarma.com.pe,mifarma
Eugica Mouth Spray refrescante bucal FRASCO 10 ML,"22,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/068448X.jpg,/producto/eugica-mouth-spray-refrescante-bucal/068448,salud,http://mifarma.com.pe,mifarma
Megatob NF Solución Oftálmica CAJA 5 ML,"83,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/068512X.jpg,/producto/megatob-nf-solucion-oftalmica/068512,salud,http://mifarma.com.pe,mifarma
"Codipront Expectorante 11,11MG/5Ml +3,67MG/5Ml + 55,55MG/5Ml Suspensión Oral FRASCO 200 ML","67,70",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067554X.jpg,/producto/codipront-expectorante-11-11mg-5ml-3-67mg-5ml-55-55mg-5ml-suspension-oral/067554,salud,http://mifarma.com.pe,mifarma
Bilergy 20 20mg Tableta CAJA 10 UN,"43,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067814X.jpg,/producto/bilergy-20-20mg-tableta/067814,salud,http://mifarma.com.pe,mifarma
Tussis Om Expectorante 2mg/ml + 200mg/mL Jarabe FRASCO 100 ML,"21,90",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/300095X.jpg,/producto/tussis-om-expectorante-2mg-ml-200mg-ml-jarabe/300095,salud,http://mifarma.com.pe,mifarma
Amoxicilina + Acido clavulanico 875mg+125mg Comprimido recubierto FRASCO 14 UN,"135,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067895X.jpg,/producto/amoxicilina-acido-clavulanico-875mg-125mg-compr-rec/067895,salud,http://mifarma.com.pe,mifarma
Macrokid XR 100mg Cápsula de liberación prolongada CAJA 30 UN,"129,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067730X.jpg,/producto/macrokid-xr-100mg-capsula-de-liberacion-prolongada/067730,salud,http://mifarma.com.pe,mifarma
Amoxidal Plus 600 600mg+42.9mg/5mL Polvo para Suspensión Oral FRASCO 100 ML,"130,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067644X.jpg,/producto/amoxidal-plus-600-600mg-42-9mg-5ml-plv-pr-sus-oral/067644,salud,http://mifarma.com.pe,mifarma
Gargantine Caramelo sabor  Menta Miel Jengibre SOBRE 1 UN,"2,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067582X.jpg,/producto/gargantine-carmelo-sabor-menta-miel-jengibre/067582,salud,http://mifarma.com.pe,mifarma
Gargantine Caramelo sabor  Menta Miel Eucaliptol SOBRE 1 UN,"2,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067581X.jpg,/producto/gargantine-carmelo-sabor-menta-miel-eucaliptol/067581,salud,http://mifarma.com.pe,mifarma
Nasaval Allergy Kids CAJA 200 UN,"48,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067564X.jpg,/producto/nasaval-allergy-kids/067564,salud,http://mifarma.com.pe,mifarma
Nasaval Allergy CAJA 200 UN,"48,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067563X.jpg,/producto/nasaval-allergy/067563,salud,http://mifarma.com.pe,mifarma
Augmox 625 500mg+125mg Tableta recubierta CAJA 20 UN,"82,00",,,,/producto/augmox-625-500mg-125mg-tableta-recubierta/067511,salud,http://mifarma.com.pe,mifarma
Tetraciclina 500 mg Cápsulas CAJA 100 UN,"30,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/222095X.jpg,/producto/tetraciclina-ptg-500mg-cap/222095,salud,http://mifarma.com.pe,mifarma
CEFRABIOTIC 250MG/5ML POLVO PARA SUSPENSION ORAL FRASCO 60 ML,"27,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/036406X.jpg,/producto/cefrabiotic-250mg-5ml-susp.oral-fc-60-ml/036406,salud,http://mifarma.com.pe,mifarma
Clacidomox 250mg+62.5mg/5mL polvo para suspensión oral CAJA 60 ML,"57,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067318X.jpg,/producto/clacidomox-250mg-62-5mg-5ml-plv-pr-susp-or/067318,salud,http://mifarma.com.pe,mifarma
Degraler ODT 5mg Comprimido bucodispersable CAJA 40 UN,"189,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/066652X.jpg,/producto/degraler-odt-5mg-comprimido-bucodisp/066652,salud,http://mifarma.com.pe,mifarma
Nifuxil 100mg Tableta recubierta CAJA 100 UN,"190,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/066602X.jpg,/producto/nifuxil-100mg-tableta-recubierta/066602,salud,http://mifarma.com.pe,mifarma
Urosabal Cápsula blanda CAJA 30 UN,"93,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/066514X.jpg,/producto/urosabal-capsula-blanda/066514,salud,http://mifarma.com.pe,mifarma
Pyridium-X forte 200mg Tableta recubierta BLISTER 10 UN,"26,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/065672X.jpg,/producto/pyridium-x-forte-200mg-tableta-recubierta/065672,salud,http://mifarma.com.pe,mifarma
Amoxicilina+Ac.Clavulanico 500mg+125mg Tab recubierta CAJA 10 UN,"13,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037981X.jpg,/producto/amox-ac-clavulanico-500mg-125-tab-recubierta/037981,salud,http://mifarma.com.pe,mifarma
PANTOPRAZOL PTG 40MG TABLETA DE LIBERACIÓN PROLONGADA CAJA 30 UN,"35,70",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037722X.jpg,/producto/pantoprazol-ptg-40mg-tableta-de-liberacion-prolongada/037722,salud,http://mifarma.com.pe,mifarma
Deflazacort 6mg Tableta CAJA 10 UN,"13,10",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/016000X.jpg,/producto/deflazacort-6mg-tableta/016000,salud,http://mifarma.com.pe,mifarma
Amigdazol Plus Comprimidos CAJA 120 UN,"72,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/066735X.jpg,/producto/amigdazol-plus-comprimidos/066735,salud,http://mifarma.com.pe,mifarma
Bactrim Balsamico Suspension oral FRASCO 100 ML,"20,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/066612X.jpg,/producto/bactrim-balsamico-suspension-oral/066612,salud,http://mifarma.com.pe,mifarma
Pack Vick VapoRub 50 Gr + Vick 44 Jarabe Sabor Cereza 120 ML SUPER PACK,"29,30","26,30",,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/PACKFC9X.jpg,/producto/pack-vick-vaporub-44-jarabe-cereza-120ml/PACKFC9,farmacia,http://mifarma.com.pe,mifarma
Pack Vick VapoRub 100 Gr + Vick 44 Jarabe Sabor Cereza 120 ML SUPER PACK,"35,40","31,80",,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/PACKFC8X.jpg,/producto/pack-vick-vaporub-44-jarabe-sabor-cereza-120-ml/PACKFC8,farmacia,http://mifarma.com.pe,mifarma
Pack Vick 44 Jarabe Sabor Cereza 120 ML SUPER PACK,"37,60","33,80",,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/PACKFC5X.jpg,/producto/pack-vick-44-jarabe-sabor-cereza-120-ml/PACKFC5,farmacia,http://mifarma.com.pe,mifarma
Pack Vick VapoRub Ungüento 100 Gr SUPER PACK,"33,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/PACKFC6X.jpg,/producto/pack-vick-vaporub-unguento-100-gr/PACKFC6,farmacia,http://mifarma.com.pe,mifarma
Desenfriol Comprimido recubierto CAJA 24 UN,"25,92",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/066564X.jpg,/producto/desenfriol-comprimido-recubierto/066564,salud,http://mifarma.com.pe,mifarma
Fenamax 180mg Tableta recubierta CAJA 10 TAB,"22,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038580X.jpg,/producto/fenamax-180mg-tableta-recubierta/038580,salud,http://mifarma.com.pe,mifarma
Velamox 500 500mgmg/5 ml polvo para suspensión oral FRASCO 70 ML,"27,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038578X.jpg,/producto/velamox-750-polvo-para-suspension-oral/038578,salud,http://mifarma.com.pe,mifarma
Fenamax 120mg Tableta recubierta CAJA 10 UN,"20,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038577X.jpg,/producto/fenamax-120mg-tableta/038577,salud,http://mifarma.com.pe,mifarma
Fenamax 30mg/5mL Suspensión Oral FRASCO 120 ML,"45,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038589X.jpg,/producto/fenamax-30mg-5ml-suspension-oral/038589,salud,http://mifarma.com.pe,mifarma
Clavutrim CL 12H 875mg/125mg Tableta recubierta CAJA 14 UN,"66,08",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038587X.jpg,/producto/clavutrim-cl-12h-875mg-125mg-tableta-recubierta/038587,salud,http://mifarma.com.pe,mifarma
Aeridin 5mg Tableta Recubierta CAJA 30 UN,"109,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038608X.jpg,/producto/aeridin-5mg-tableta-recubierta/038608,salud,http://mifarma.com.pe,mifarma
Ulcepack  amoxicilina+claritromicina+esomeprazol liberación retardada CAJA 14 UN,"262,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038605X.jpg,/producto/ulcepack-amoxicilina-claritro-esome/038605,salud,http://mifarma.com.pe,mifarma
Sana Tos Jarabe FRASCO 120 ML,"15,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038604X.jpg,/producto/sana-tos-jarabe/038604,salud,http://mifarma.com.pe,mifarma
Velamox CL 12 H Tableta recubierta CAJA 14 UN,"87,64",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038603X.jpg,/producto/velamox-cl-12-h-tableta-recubierta/038603,salud,http://mifarma.com.pe,mifarma
Clavam Duo 875mg+125mg Comprimido recubierto FRASCO 14 UN,"85,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038615X.jpg,/producto/clavam-duo-875mg-125mg-comprimido-recubierto/038615,salud,http://mifarma.com.pe,mifarma
Tapsin SC 1g Polvo efervescente CAJA 20 UN,"30,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038610X.jpg,/producto/tapsin-sc-1g-polvo-efervescente/038610,salud,http://mifarma.com.pe,mifarma
Velamox 750 Polvo para suspensión oral FRASCO 70 ML,"26,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038576X.jpg,/producto/velamox-750-polvo-para-suspension-oral/038576,salud,http://mifarma.com.pe,mifarma
"Tapsin plus caliente noche sabor Kión,Limón y miel Polvo para suspensión oral CAJA 30 UN","76,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038424X.jpg,/producto/tapsin-plus-caliente-noche-polvo-para-suspension-oral/038424,salud,http://mifarma.com.pe,mifarma
Benexam 500mg +8mg Cápsula Dura CAJA 50 UN,"61,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038028X.jpg,/producto/benexam-500mg-8mg-capsula-dura/038028,salud,http://mifarma.com.pe,mifarma
Alergical Neo (4mg+10mg) Tableta Recubierta BLÍSTER 10 UN,"12,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037968X.jpg,/producto/alergical-neo-4mg-10mg-tableta-recubierta/037968,salud,http://mifarma.com.pe,mifarma
Prednisona 5mg-5ml Solución Oral FRASCO 60 ML,"6,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/035626X.jpg,/producto/prednisona-5mg-5ml-solucion-oral/035626,salud,http://mifarma.com.pe,mifarma
Levofloxacino 750mg Tableta Recubierta BLÍSTER 10 UN,"51,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037720X.jpg,/producto/levofloxacino-ptg-750mg-tableta-recubierta/037720,salud,http://mifarma.com.pe,mifarma
AMPICILINA GEF 500MG Capsula CAJA 120 UN,"60,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/035466X.jpg,/producto/ampicilina-gef-500mg-capsula/035466,salud,http://mifarma.com.pe,mifarma
Clindamicina 300mg Cápsula CAJA 100 UN,"61,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037478X.jpg,/producto/clindamicina-iqf.-300mg-capsula/037478,salud,http://mifarma.com.pe,mifarma
Eugica Coff Herbal Caramelos BLISTER 8 UN,"4,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/036847X.jpg,/producto/eugica-coff-herbal-caramelos/036847,salud,http://mifarma.com.pe,mifarma
Keflex 1g Tableta recubierta CAJA 10 UN,"100,90",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/034246X.jpg,/producto/keflex-1g-tableta-recubierta/034246,salud,http://mifarma.com.pe,mifarma
Claritromicina 500mg Tableta recubierta BLISTER 10 UN,"16,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/030614X.jpg,/producto/claritromicina-500mg-tableta-recubierta/030614,salud,http://mifarma.com.pe,mifarma
Tusilexil NF 15mg/5mL + 7.5mg/5mL Solución Oral FRASCO 120 ML,"24,70",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037435X.jpg,/producto/tusilexil-nf-15mg-5ml-7-5mg-5ml-sol-oral/037435,salud,http://mifarma.com.pe,mifarma
Megatidina 10 mg Comprimido CAJA 20 UN,"88,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037062X.jpg,/producto/megatidina-10-mg-comprimido/037062,salud,http://mifarma.com.pe,mifarma
AVIANT 2.5MG/5ML SOLUCION ORAL FRASCO 150 ML,"129,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/036851X.jpg,/producto/aviant-2-5mg-5ml-solucion-oral/036851,salud,http://mifarma.com.pe,mifarma
Zitrogal 200mg/5ml Polvo para suspensión oral FRASCO 30 ML,"53,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/030647X.jpg,/producto/zitrogal-200mg-5ml-polvo-para-susp/030647,salud,http://mifarma.com.pe,mifarma
"Nafolix 2,5 mg/5mL Solución oral FRASCO 60 ML","42,10",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038365X.jpg,/producto/nafolix-2-5-mg-5ml-solucion-oral/038365,salud,http://mifarma.com.pe,mifarma
Acemuk L Comprimido de disolución bucal CAJA 20 UN,"65,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038148X.jpg,/producto/acemuk-l-comprimido-de-disolucion-bucal/038148,salud,http://mifarma.com.pe,mifarma
Montelukast 10mg Tableta recubierta CAJA 10 UN,"9,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/036931X.jpg,/producto/montelukast-10mg-tableta-recubierta/036931,salud,http://mifarma.com.pe,mifarma
Broncobiotic 875mg Tableta recubierta CAJA 100 UN,"160,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038378X.jpg,/producto/broncobiotic-875mg-tableta-recubierta/038378,salud,http://mifarma.com.pe,mifarma
Gloranta caliente frutos rojos CAJA 25 UN,"61,75",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038359X.jpg,/producto/gloranta-caliente-frutos-rojos/038359,salud,http://mifarma.com.pe,mifarma
Gloranta caliente limon jengibre UNIDAD 1 UN,"2,47",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038358X.jpg,/producto/gloranta-caliente-limon-jengibre/038358,salud,http://mifarma.com.pe,mifarma
AERIUS 2.5MG/5MLSolucion Oral FRASCO 150 ML,"134,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/034506X.jpg,/producto/aerius-25mg-5mlsolucion-oral-/034506,salud,http://mifarma.com.pe,mifarma
"TOSALFLEM 1,25MG+30MG+10MG JARABE FRASCO 120 ML","23,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/025979X.jpg,/producto/tosalflem-jarabe/025979,salud,http://mifarma.com.pe,mifarma
ALCANFOR REFINADO MIFARMA BLISTER BLISTER 16 UN,"10,70",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/016474X.jpg,/producto/alcanfor-refinado-mifarma-blister/016474,farmacia,http://mifarma.com.pe,mifarma
CEFTAZIDIMA 1G POLVO PARA SOLUCION INYECTABLE CAJA 10 UN,"71,90",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/033951X.jpg,/producto/ceftazidima-phg-1g-inyectable/033951,salud,http://mifarma.com.pe,mifarma
Amoxicilina 500mg Cápsula CAJA 100 UN,"27,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/014552X.jpg,/producto/amoxicilina-ptg-500mg-capsula/014552,salud,http://mifarma.com.pe,mifarma
Hisaler-D 120MG+5MG Comprimido de Liberación Prolongada CAJA 100 UN,"380,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/008686X.jpg,/producto/hisaler-d-120mg-5mg-comprimido-de-liberacion-prolongada/008686,salud,http://mifarma.com.pe,mifarma
Silenai Expectorante 15Mg+15Mg+100Mg/5Ml Jarabe FRASCO 120 ML,"32,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/264061X.jpg,/producto/silenai-expectorante-15mg-15mg-100mg-5ml-jarabe/264061,salud,http://mifarma.com.pe,mifarma
Nasaler  Plus  Cl 0.2Mg/Ml + 3.0Mg/Ml Solución Oral FRASCO 15 ML,"21,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/134304X.jpg,/producto/nasaler-plus-cl-0-2mg-ml-3-0mg-ml-solucion-oral/134304,salud,http://mifarma.com.pe,mifarma
FLUIBRONCOL 200MG/1G Gránulos para Solución Oral CAJA 30 UN,"75,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/428472X.jpg,/producto/fluibroncol-200mg-1g-sob-gran-cja-30und/428472,salud,http://mifarma.com.pe,mifarma
Depo-Medrol 40mg/ml Suspensión Inyectable CAJA 1 ML,"59,10",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/168004X.jpg,/producto/depo-medrol-40mg-ml-suspension-inyectable/168004,salud,http://mifarma.com.pe,mifarma
Duo Val 30Mg+2Mg Jarabe FRASCO 120 ML,"37,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/327067X.jpg,/producto/duo-val-30mg-2mg-jarabe/327067,salud,http://mifarma.com.pe,mifarma
Bequium 30Mg/5Ml + 10Mg/5Ml+ 2Mg/5Ml Jarabe FRASCO 120 ML,"48,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/262018X.jpg,/producto/bequium-30mg-5ml-10mg-5ml-2mg-5ml-jarabe/262018,salud,http://mifarma.com.pe,mifarma
Fulgrip Forte 325mg + 5mg + 10mg  Comprimido recubierto CAJA 60 UN,"66,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038033X.jpg,/producto/fulgrip-forte-comprimido-recubierto/038033,farmacia,http://mifarma.com.pe,mifarma
Dayflu active 325mg+10mg+5mg Cápsula blanda CAJA 100 UN,"130,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037948X.jpg,/producto/dayflu-active-325mg-10mg-5mg-capsula-blanda/037948,salud,http://mifarma.com.pe,mifarma
Megacilina B 1200 000 UI Polvo suspensión  inyectable KIT 1 UN,"44,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037880X.jpg,/producto/megacilina-b-1200-000-ui-polvo-inyectable/037880,salud,http://mifarma.com.pe,mifarma
Bronco-Amoxiclin 500 500 mg+8mg Cápsula CAJA 100 UN,"152,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037684X.jpg,/producto/bronco-amoxiclin-500-500-mg-8mg-capsula/037684,salud,http://mifarma.com.pe,mifarma
Allegra-D 60mg + 120mg  comprimido recubierto de liberación prolongada CAJA 10 UN,"58,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/134184X.jpg,/producto/allegra-d-60-120mg-tab-cja-10-und/134184,salud,http://mifarma.com.pe,mifarma
ALERGICAL SF Solucion Oral FRASCO 60 ML,"32,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/134118X.jpg,/producto/alergical-sf-solucion-oral/134118,salud,http://mifarma.com.pe,mifarma
