nombre,precio_normal,precio_app,precio_tarjeta,imagen_url,detalle_url,categoria,url_base,tienda
Fluidasa 600 Mg Granulado para Solución Oral - Caja 20 UN CAJA 20 UN,"90,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/429289X.jpg,/producto/fluidasa-600-mg-granulado-para-solucion-oral/429289,salud,http://inkafarma.com.pe,inkafarma
Fluibroncol Granulado para Solución oral CAJA 20 UN,"68,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/428475X.jpg,/producto/fluibroncol-granulado-para-solucion-oral/428475,salud,http://inkafarma.com.pe,inkafarma
Fluibroncol Infantil Granulado para Solución Oral CAJA 30 UN,"60,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/428473X.jpg,/producto/fluibroncol-infantil-granulado-para-solucion-oral/428473,salud,http://inkafarma.com.pe,inkafarma
Aerius 5mg Tableta CAJA 30 UN,"199,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/428345X.jpg,/producto/aerius-5-mg-tabletas/428345,salud,http://inkafarma.com.pe,inkafarma
Desloratadina 2.5mg/5ml Jarabe Genfar - Frasco 60 ML FRASCO 60 ML,"21,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/428332X.jpg,/producto/desloratadina-2-5mg-5ml-jarabe-genfar/428332,salud,http://inkafarma.com.pe,inkafarma
Amoxicilina - Ácido Clavulánico Polvo para suspensión FRASCO 60 ML,"15,70",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/427490X.jpg,/producto/amoxicilina-acido-clavulanico-250-mg-62-5-mg-5-m/427490,salud,http://inkafarma.com.pe,inkafarma
Prednisona 5mg/5ml Jarabe FRASCO 60 ML,"5,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/427484X.jpg,/producto/prednisona-5-mg-5-ml-jarabe/427484,salud,http://inkafarma.com.pe,inkafarma
Flucomix 50 Mcg/Dosis Suspensión Nasal - Frasco 120 DSS FRASCO 120 DSS,"114,90",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/427470X.jpg,/producto/flucomix-50-mcg-dosis-suspension-nasal/427470,salud,http://inkafarma.com.pe,inkafarma
Rinokid 3% Solución Nasal para Nebulización FRASCO 25 ML,"28,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/425568X.jpg,/producto/rinokid-3-solucion-nasal-para-nebulizacion/425568,salud,http://inkafarma.com.pe,inkafarma
Macrodantina 100 Mg Cápsulas BLÍSTER 8 UN,"25,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/425186X.jpg,/producto/macrodantina-100-mg-capsulas/425186,salud,http://inkafarma.com.pe,inkafarma
Cetirizina 10 mg Tableta Recubierta BLÍSTER 10 UN,"0,98",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/424881X.jpg,/producto/cetirizina-10-mg-tableta-recubierta/424881,salud,http://inkafarma.com.pe,inkafarma
Macroxona 20mg Tableta BLÍSTER 10 UN,"16,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/423606X.jpg,/producto/macroxona-20-mg-tabletas/423606,salud,http://inkafarma.com.pe,inkafarma
Keflex 500 Mg Tabletas Recubiertas CAJA 24 UN,"137,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/423603X.jpg,/producto/keflex-500-mg-tabletas-recubiertas/423603,salud,http://inkafarma.com.pe,inkafarma
Bactrim 400-80mg Comprimidos CAJA 20 UN,"22,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/422569X.jpg,/producto/bactrim-400-mg-80mg-comprimido/422569,salud,http://inkafarma.com.pe,inkafarma
Claritromicina 500mg Tabletas BLÍSTER 10 UN,"14,70",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/422041X.jpg,/producto/claritromicina-500mg-tabletas/422041,salud,http://inkafarma.com.pe,inkafarma
Valisona 4mg Tableta BLÍSTER 10 UN,"16,10",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/421002X.jpg,/producto/valisona-4-mg-tabletas/421002,salud,http://inkafarma.com.pe,inkafarma
Flutox 17.7mg/5ml Suspensión oral FRASCO 120 ML,"33,10",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/420636X.jpg,/producto/flutox-17-7-mg-5-ml-suspension/420636,salud,http://inkafarma.com.pe,inkafarma
Loratadina 5Mg/5Ml Jarabe FRASCO 60 ML,"2,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/420618X.jpg,/producto/loratadina-5mg-5ml-jarabe/420618,salud,http://inkafarma.com.pe,inkafarma
Bisolvon 8mg/5ml Jarabe Adultos - Frasco 120 ML FRASCO 120 ML,"23,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/420207X.jpg,/producto/bisolvon-8mg-5ml-jarabe-adultos/420207,salud,http://inkafarma.com.pe,inkafarma
Bisolvon® Para Niños 4mg/5ml Jarabe FRASCO 120 ML,"22,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/420110X.jpg,/producto/bisolvon-para-ninos-4-mg-5-ml-jarabe-sabor-fresa/420110,salud,http://inkafarma.com.pe,inkafarma
Mentholatum Ungüento - Caja 24 UN LATA 1 UN,"1,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/324048X.jpg,/producto/mentholatum-unguento/324048,salud,http://inkafarma.com.pe,inkafarma
Fluimucil Oral 100 Mg Granulado para Solución Oral GRANULADO 1 UN,"1,83",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/303045X.jpg,/producto/fluimucil-100-mg-sobres-granulado-para-solucion-or/303045,salud,http://inkafarma.com.pe,inkafarma
Fluimucil 300mg/ 3ml Solución Inyectable CAJA 5 UN,"55,90",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/303027X.jpg,/producto/fluimucil-300mg-3ml-solucion-inyectable/303027,salud,http://inkafarma.com.pe,inkafarma
Ambroxol 15mg/5ml Jarabe FRASCO 120 ML,"2,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/300092X.jpg,/producto/ambroxol-15mg-5ml-jarabe/300092,salud,http://inkafarma.com.pe,inkafarma
Dextro Toss 15 mg/5 mL Jarabe FRASCO 120 ML,"16,10",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/300002X.jpg,/producto/dextro-toss-15-mg-5-ml-jarabe/300002,salud,http://inkafarma.com.pe,inkafarma
Clenbuvent Expectorante Jarabe FRASCO 120 ML,"23,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/269154X.jpg,/producto/clenbuvent-expectorante-jarabe/269154,salud,http://inkafarma.com.pe,inkafarma
Brosol Compuesto Solución FRASCO 120 ML,"14,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/269140X.jpg,/producto/brosol-compuesto-solucion/269140,salud,http://inkafarma.com.pe,inkafarma
Cetirizina IQ 10mg Tableta Recubierta CAJA 100 UN,"9,90",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/268147X.jpg,/producto/cetirizina-iq-tableta-recubierta/268147,salud,http://inkafarma.com.pe,inkafarma
Fluimucil 100 mg/5ml Jarabe FRASCO 120 ML,"33,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/267001X.jpg,/producto/fluimucil-100-mg-ml-jarabe/267001,salud,http://inkafarma.com.pe,inkafarma
Minot 100 Mg Cápsulas de Liberación Prolongada CAJA 10 UN,"68,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/222106X.jpg,/producto/minot-100-mg-capsulas-de-liberacion-prolongada/222106,salud,http://inkafarma.com.pe,inkafarma
Ditoral 100 mg Cápsula CAJA 100 UN,"187,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/222099X.jpg,/producto/ditoral-100-mg-capsulas/222099,salud,http://inkafarma.com.pe,inkafarma
Vibramicina 100mg  Cápsula CAJA 50 UN,"271,10",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/222038X.jpg,/producto/vibramicina-100-mg-capsulas/222038,salud,http://inkafarma.com.pe,inkafarma
Ropsil Forte 800mg-160mg Tableta - Caja 100 UN CAJA 100 UN,"93,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/221134X.jpg,/producto/ropsil-forte-800mg-160mg-tableta/221134,salud,http://inkafarma.com.pe,inkafarma
Sulfametoxazol + Trimetoprima 200mg-40mg|5ml Suspensión oral FRASCO 60 ML,"2,10",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/221129X.jpg,/producto/sulfametoxazoltrimetoprima-200-mg-40-mg-5ml-suspe/221129,salud,http://inkafarma.com.pe,inkafarma
Ponaris 500mg Comprimido recubierto CAJA 14 UN,"99,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/218166X.jpg,/producto/ponaris-500mg-comprimido-recubierto/218166,salud,http://inkafarma.com.pe,inkafarma
Clorfex 500mg Tableta Recubierta BLÍSTER 10 UN,"28,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/218154X.jpg,/producto/clorfex-500mg-tableta-recubierta/218154,salud,http://inkafarma.com.pe,inkafarma
Ciprofloxacino 500 Mg Tableta Recubierta - Caja 100 UN BLÍSTER 10 UN,"1,70",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/218147X.jpg,/producto/ciprofloxacino-500-mg-tableta-recubierta/218147,salud,http://inkafarma.com.pe,inkafarma
Ciriax 500mg Comprimido Recubierto - Caja 60 UN BLÍSTER 10 UN,"34,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/218146X.jpg,/producto/ciriax-500mg-comprimido-recubierto/218146,salud,http://inkafarma.com.pe,inkafarma
Ciprolin 500 Mg Tabletas Recubiertas CAJA 10 UN,"44,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/218118X.jpg,/producto/ciprolin-500-mg-tabletas-recubiertas/218118,salud,http://inkafarma.com.pe,inkafarma
Augmentin 1G (875 Mg-125Mg)Tabletas Recubierta CAJA 14 UN,"112,90",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/216061X.jpg,/producto/augmentin-1g-/216061,salud,http://inkafarma.com.pe,inkafarma
Megacilina 1 000 000 UI Comprimidos BLÍSTER 10 UN,"20,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/215016X.jpg,/producto/megacilina-oral-1ui-comprimidos/215016,salud,http://inkafarma.com.pe,inkafarma
Furoxona 100mg Tabletas BLÍSTER 10 UN,"17,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/211003X.jpg,/producto/furoxona-100-mg-tabletas/211003,salud,http://inkafarma.com.pe,inkafarma
Klaricid 500mg Tabletas Recubiertas CAJA 10 UN,"141,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/206108X.jpg,/producto/klaricid-500-mg-tabletas-recubiertas/206108,salud,http://inkafarma.com.pe,inkafarma
Dalacin C 300 mg Cápsula BLÍSTER 16 UN,"102,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/206007X.jpg,/producto/dalacin-c-300-mg-capsulas/206007,salud,http://inkafarma.com.pe,inkafarma
Maxicef 400 Mg Comprimidos recubiertos CAJA 8 UN,"98,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/204198X.jpg,/producto/maxicef-400-mg-comprimidos/204198,salud,http://inkafarma.com.pe,inkafarma
Zinnat 500 Mg Tabletas Recubiertas CAJA 10 UN,"146,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/204027X.jpg,/producto/zinnat-500-mg-tabletas-recubiertas/204027,salud,http://inkafarma.com.pe,inkafarma
Amoxicilina 500mg Tableta Farmindustria BLISTER 10 UN,"2,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/203043X.jpg,/producto/amoxicilina-500mg-tableta-farmindustria/203043,salud,http://inkafarma.com.pe,inkafarma
"Gentamicina 160 mg/2 mL Solución Inyectable, Intramuscular UNIDAD 1 UN","1,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/201177X.jpg,/producto/gentamicina-160-mg-2-ml-solucion-inyectable-intra/201177,salud,http://inkafarma.com.pe,inkafarma
Nisona 20 Mg Tableta - Caja 120 UN BLÍSTER 12 UN,"29,43",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/168042X.jpg,/producto/nisona-20-mg-tableta/168042,salud,http://inkafarma.com.pe,inkafarma
Medrol 16 Mg Tabletas - Caja 7 UN CAJA 7 UN,"68,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/138020X.jpg,/producto/medrol-16-mg-tabletas/138020,salud,http://inkafarma.com.pe,inkafarma
Degraler 5 mg Comprimido Recubierto BLÍSTER 10 UN,"39,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/134311X.jpg,/producto/degraler-5-mg-comprimido-recubierto/134311,salud,http://inkafarma.com.pe,inkafarma
Zetix 10 Mg Comprimidos Recubiertos - Caja 10 UN CAJA 10 UN,"47,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/134253X.jpg,/producto/zetix-10-mg-comprimidos-recubiertos/134253,salud,http://inkafarma.com.pe,inkafarma
Alercet 10mg Cápsula blanda CAJA 10 UN,"26,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/134207X.jpg,/producto/alercet-10mg-capsula-blanda/134207,salud,http://inkafarma.com.pe,inkafarma
Rynatan Tableta BLÍSTER 4 UN,"10,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/134126X.jpg,/producto/rynatan-tabletas/134126,salud,http://inkafarma.com.pe,inkafarma
Rhino-Dazol Plus 1Mg/Ml Solución Nasal FRASCO 15 ML,"27,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/074067X.jpg,/producto/rhino-dazol-plus-1mg-ml-solucion-nasal/074067,salud,http://inkafarma.com.pe,inkafarma
Mejoral Antigripal 500mg + 5mg + 2mg Tableta CAJA 104 UN,"114,92",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/072433X.jpg,/producto/mejoral-antigripal-500mg-5mg-2mg-tableta/072433,salud,http://inkafarma.com.pe,inkafarma
Rinepan 10mg Tableta Recubierta CAJA 10 UN,"42,70",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/072109X.jpg,/producto/rinepan-10mg-tableta-recubierta/072109,salud,http://inkafarma.com.pe,inkafarma
Comtrex 325mg + 2.0mg + 5.0mg + 10mg Tableta Recubierta CAJA 100 UN,"100,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/071889X.jpg,/producto/comtrex-325mg-20mg-50mg-10mg-tableta-recubierta/071889,salud,http://inkafarma.com.pe,inkafarma
Meropenem 1.0g Polvo para Solución Inyectable y para Perfusión CAJA 10 UN,"220,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/071867X.jpg,/producto/meropenem-10g-polvo-para-solucion-inyectable/071867,salud,http://inkafarma.com.pe,inkafarma
Lincomicina 600mg/2ml Solución Inyectable UNIDAD 1 UN,"2,65",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/071851X.jpg,/producto/lincomicina-600mg2ml-solucion-inyectable/071851,salud,http://inkafarma.com.pe,inkafarma
Furozix 500mg Tableta Recubierta CAJA 10 UN,"64,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/071493X.jpg,/producto/furozix-500mg-tableta-recubierta/071493,salud,http://inkafarma.com.pe,inkafarma
Tidol Antigripal 500mg + 5mg + 2mg Tableta CAJA 100 UN,"100,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/071469X.jpg,/producto/tidol-antigripal-500mg-5mg-2mg-tableta/071469,salud,http://inkafarma.com.pe,inkafarma
Amoxicilina + Bromhexina NF 500mg + 8 mg Cápsula CAJA 100 UN,"72,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/071462X.jpg,/producto/amoxicilina-bromhexina-nf-500mg-8-mg-capsula/071462,salud,http://inkafarma.com.pe,inkafarma
Rinomar Babies Isotónico Solución para Pulverización Nasal FRASCO 120 ML,"49,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/070651X.jpg,/producto/rinomar-babies-isotonico-solucion-pulverizacion-nasal/070651,salud,http://inkafarma.com.pe,inkafarma
Tapsin Flu Caliente Día CAJA 30 UN,"74,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/070615X.jpg,/producto/tapsin-flu-caliente-dia/070615,salud,http://inkafarma.com.pe,inkafarma
Tapsin Plus Antigripal Día Comprimido Recubierto CAJA 25 SOBRE,"42,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/070072X.jpg,/producto/tapsin-plus-antigripal-dia-comprimido-recubierto/070072,salud,http://inkafarma.com.pe,inkafarma
Tapsin Instaflu Noche Comprimido Recubierto CAJA 25 SOBRE,"42,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/070071X.jpg,/producto/tapsin-instaflu-noche-comprimido-recubierto/070071,salud,http://inkafarma.com.pe,inkafarma
Fenafex 180 mg Tableta Recubierta CAJA 10 UN,"38,00",,,,/producto/fenafex-180mg-tableta-recubierta/069772,salud,http://inkafarma.com.pe,inkafarma
Gloranta Bencidamina Clorhidrato 3 mg SOBRE 1 UN,"2,90",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/069712X.jpg,/producto/gloranta-bencidamina-clorhidrato-3-mg/069712,salud,http://inkafarma.com.pe,inkafarma
Fexafex 120 mg Tableta Recubierta CAJA 10 UN,"40,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/069305X.jpg,/producto/fexafex-120mg-tableta-recubierta/069305,salud,http://inkafarma.com.pe,inkafarma
Ventilair 10mg Tableta Recubierta CAJA 30 UN,"208,02",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/068604X.jpg,/producto/ventilair-10mg-tableta-recubierta/068604,salud,http://inkafarma.com.pe,inkafarma
Mezyn 5mg Tableta Recubierta CAJA 30 UN,"96,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067901X.jpg,/producto/mezyn-5mg-tableta-recubierta/067901,salud,http://inkafarma.com.pe,inkafarma
Gargantine Caramelo sabor  Menta Miel Jengibre SOBRE 1 UN,"2,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067582X.jpg,/producto/gargantine-carmelo-sabor-menta-miel-jengibre/067582,salud,http://inkafarma.com.pe,inkafarma
Gargantine Caramelo sabor  Menta Miel Eucaliptol SOBRE 1 UN,"2,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067581X.jpg,/producto/gargantine-carmelo-sabor-menta-miel-eucaliptol/067581,salud,http://inkafarma.com.pe,inkafarma
Degraler ODT 5mg Comprimido bucodispersable CAJA 40 UN,"183,72",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/066652X.jpg,/producto/degraler-odt-5mg-comprimido-bucodisp/066652,salud,http://inkafarma.com.pe,inkafarma
Pyridium-X forte 200mg Tableta recubierta BLISTER 10 UN,"25,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/065672X.jpg,/producto/pyridium-x-forte-200mg-tableta-recubierta/065672,salud,http://inkafarma.com.pe,inkafarma
Tapsin SC 1g Polvo efervescente CAJA 20 UN,"29,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038610X.jpg,/producto/tapsin-sc-1g-polvo-efervescente/038610,salud,http://inkafarma.com.pe,inkafarma
Clavutrim CL 12H 875mg/125mg Tableta recubierta CAJA 14 UN,"64,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038587X.jpg,/producto/clavutrim-cl-12h-875mg-125mg-tableta-recubierta/038587,salud,http://inkafarma.com.pe,inkafarma
Fenamax 180mg Tableta recubierta CAJA 10 TAB,"22,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038580X.jpg,/producto/fenamax-180mg-tableta-recubierta/038580,salud,http://inkafarma.com.pe,inkafarma
Fenamax 120mg Tableta recubierta CAJA 10 UN,"19,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038577X.jpg,/producto/fenamax-120mg-tableta/038577,salud,http://inkafarma.com.pe,inkafarma
"Tapsin plus caliente noche sabor Kión,Limón y miel Polvo para suspensión oral CAJA 30 UN","74,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038424X.jpg,/producto/tapsin-plus-caliente-noche-polvo-para-suspension-oral/038424,salud,http://inkafarma.com.pe,inkafarma
Gloranta caliente limon jengibre UNIDAD 1 UN,"2,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038358X.jpg,/producto/gloranta-caliente-limon-jengibre/038358,salud,http://inkafarma.com.pe,inkafarma
Acemuk L Comprimido de disolución bucal CAJA 20 UN,"63,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038148X.jpg,/producto/acemuk-l-comprimido-de-disolucion-bucal/038148,salud,http://inkafarma.com.pe,inkafarma
Benexam 500mg +8mg Cápsula Dura CAJA 50 UN,"59,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038028X.jpg,/producto/benexam-500mg-8mg-capsula-dura/038028,salud,http://inkafarma.com.pe,inkafarma
Alergical Neo (4mg+10mg) Tableta Recubierta BLÍSTER 10 UN,"11,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037968X.jpg,/producto/alergical-neo-4mg-10mg-tableta-recubierta/037968,salud,http://inkafarma.com.pe,inkafarma
Dayflu active 325mg+10mg+5mg Cápsula blanda CAJA 100 UN,"130,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037948X.jpg,/producto/dayflu-active-325mg-10mg-5mg-capsula-blanda/037948,salud,http://inkafarma.com.pe,inkafarma
Mucokill 400mg Tableta CAJA 20 UN,"38,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037825X.jpg,/producto/mucokill-400mg-tableta/037825,salud,http://inkafarma.com.pe,inkafarma
PANTOPRAZOL PTG 40MG TABLETA DE LIBERACIÓN PROLONGADA CAJA 30 UN,"34,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037722X.jpg,/producto/pantoprazol-ptg-40mg-tableta-de-liberacion-prolongada/037722,salud,http://inkafarma.com.pe,inkafarma
Levofloxacino 750mg Tableta Recubierta BLÍSTER 10 UN,"49,90",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037720X.jpg,/producto/levofloxacino-ptg-750mg-tableta-recubierta/037720,salud,http://inkafarma.com.pe,inkafarma
Bronco-Amoxiclin 500 500 mg+8mg Cápsula CAJA 100 UN,"147,10",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037684X.jpg,/producto/bronco-amoxiclin-500-500-mg-8mg-capsula/037684,salud,http://inkafarma.com.pe,inkafarma
Tusilexil NF 15mg/5mL + 7.5mg/5mL Solución Oral FRASCO 120 ML,"24,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037435X.jpg,/producto/tusilexil-nf-15mg-5ml-7-5mg-5ml-sol-oral/037435,salud,http://inkafarma.com.pe,inkafarma
Megatidina 10 mg Comprimido CAJA 20 UN,"86,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037062X.jpg,/producto/megatidina-10-mg-comprimido/037062,salud,http://inkafarma.com.pe,inkafarma
Fulgrip Plus antigripal 500mg+200mg+10mg Polvo para Solucion Oral CAJA 30 UN,"51,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/036651X.jpg,/producto/fulgrip-plus-antigripal-500mg-200mg-10mg-plv-pr-sol-or/036651,salud,http://inkafarma.com.pe,inkafarma
Fulgrip Noche Gránulos  para Solución Oral CAJA 30 UN,"51,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/036573X.jpg,/producto/fulgrip-noche-granulos-para-solucion-oral/036573,salud,http://inkafarma.com.pe,inkafarma
Amoxidal Duo 1g tableta CAJA 20 UN,"46,10",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/036550X.jpg,/producto/amoxidal-duo-1g-tableta/036550,salud,http://inkafarma.com.pe,inkafarma
Ciprofloxacino 500mg Tableta recubierta CAJA 100 UN,"32,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/036517X.jpg,/producto/ciprofloxacino-500mg-tableta-recubierta/036517,salud,http://inkafarma.com.pe,inkafarma
Alerginox 120 mg  Tableta recubierta CAJA 10 UN,"35,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/035506X.jpg,/producto/alerginox-120-mg-tableta-recubierta/035506,salud,http://inkafarma.com.pe,inkafarma
Clorfenamina maleato Lusa 10 mg/ml Solución Inyectable UNIDAD 1 UN,"3,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/035480X.jpg,/producto/clorfenamina-maleato-lusa-10-mg/035480,salud,http://inkafarma.com.pe,inkafarma
Alerginox-E 180mg Tableta Recubierta CAJA 10 UN,"40,10",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/035369X.jpg,/producto/alerginox-e-tableta-recubierta/035369,salud,http://inkafarma.com.pe,inkafarma
Cefadroxilo 500 mg Cápsula CAJA 100 UN,"111,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/035311X.jpg,/producto/cefadroxilo-500-mg-capsula/035311,salud,http://inkafarma.com.pe,inkafarma
Mometax-N 50mcg Suspensión para pulverización Nasal FRASCO 120 DSS,"82,90",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/035116X.jpg,/producto/mometax-n-suspension-para-pulverizacion-nasal/035116,salud,http://inkafarma.com.pe,inkafarma
Gloranta Fórmula fortificada sabor miel-menta Caramelos UN 1 UN,"2,10",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/034966X.jpg,/producto/gloranta-formula-fortificada-miel-menta-caramelos/034966,salud,http://inkafarma.com.pe,inkafarma
Primoflox 500mg Comprimido Recubierto CAJA 10 UN,"79,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/034638X.jpg,/producto/primoflox-500mg-comprimido-recubierto/034638,salud,http://inkafarma.com.pe,inkafarma
Salbutamol IDQ 4mg Tableta CAJA 100 UN,"39,90",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/034424X.jpg,/producto/salbutamol-idq-4mg-tableta/034424,salud,http://inkafarma.com.pe,inkafarma
Rupafin 10mg Comprimido CAJA 10 UN,"48,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/033644X.jpg,/producto/rupafin-10mg-comprimido/033644,salud,http://inkafarma.com.pe,inkafarma
Broncobiotic 1g Tableta Recubierta BLÍSTER 5 UN,"12,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/033617X.jpg,/producto/broncobiotic-1g-tableta-recubierta/033617,salud,http://inkafarma.com.pe,inkafarma
Broncobiotic 500mg Tableta Recubierta BLÍSTER 10 UN,"15,46",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/033458X.jpg,/producto/broncobiotic-500mg-tableta-recubierta/033458,salud,http://inkafarma.com.pe,inkafarma
Nafolix 5mg Tableta Recubierta CAJA 30 UN,"99,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/033221X.jpg,/producto/nafolix-5mg-tableta-recubierta/033221,salud,http://inkafarma.com.pe,inkafarma
